address,area,price
滨江-好民居滨江新城(G区),道外,1400
宏图街-南棵绿荫小区(东区),道外,1000
南直路-橄榄城,道外,2400
靖宇-景江名苑,道外,850
和平小区-和平小区(南岗),道外,1200
承德广场-南极国际尚金华府(二期),道外,2400
哈东站-南棵绿荫小区理想苑,道外,1200
南直路-昆仑小区,道外,450
宏伟路-红河七街区,道外,1300
承德广场-南平家园,道外,1000
和平小区-和平小区(南岗),道外,1100
哈东站-长江小区,道外,1000
宏伟路-宏伟嘉园,道外,1200
宏图街-南棵绿荫小区(东区),道外,1200
玛克威-滨江凤凰城(一期),道外,1400
太平桥-永平小区,道外,350
港务局-沃华水岸(西区),道外,200
三棵树-平湖小区,道外,950
辽河路-红旗小区(二区),道外,1100
宏伟路-红河七街区,道外,1450
辽河路-红旗小区(二区),道外,1400
红旗大街道外段-红平小区,道外,900
道外周边-景阳SOHO,道外,1700
承德广场-保障华庭(二区),道外,3000
三棵树-三棵小区,道外,1000
玛克威-滨江凤凰城(一期),道外,1500
玛克威-荟方里小区,道外,1500
南直路-宇轩花园(一期),道外,450
红旗大街道外段-红平小区,道外,700
港务局-维也纳河畔新城(东区),道外,1800
南直路-红河教师住宅小区,道外,1600
南直路-红河教师住宅小区,道外,1300
辽河路-红旗小区(一区),道外,1500
红旗大街道外段-红平小区,道外,700
辽河路-辽河小区,道外,1300
南直路-红河教师住宅小区,道外,1600
辽河路-红旗小区(一区),道外,1500
三棵树-福政庭院,道外,1100
辽河路-红旗小区(一区),道外,1500
太平桥-永平小区,道外,750
太平桥-新乐小区,道外,850
太平桥-黎华小区,道外,1300
南直路-柏悦星城,道外,1750
南直路-宇轩花园(二期),道外,1600
泰富长安城-泰富长安城(南区),道外,1500
哈东站-南棵绿荫小区(二期),道外,1500
太古-轩辕花园,道外,800
大方里-大方里小区,道外,1800
泰富长安城-泰富长安城(南区),道外,2200
玛克威-福源尚都,道外,800
靖宇-振国小区,道外,700
承德广场-中马路58号小区,道外,1100
靖宇-台胞小区,道外,150
大新-北环俊景,道外,1100
太平桥-永平小区,道外,2000
泰富长安城-泰富长安城(北区),道外,1600
大新-北环俊景,道外,850
三棵树-地铁家园西区,道外,1300
大方里-大方里小区,道外,1200
靖宇-旭光小区,道外,1100
南直路-和平小区(道外),道外,900
宏图街-南棵绿荫小区和谐苑,道外,950
南极市场-福宏名城,道外,1800
道外周边-景阳SOHO,道外,1600
宏伟路-红河八街区,道外,300
哈东站-哈东新区(E区),道外,1200
玛克威-滨海大厦,道外,1300
宏伟路-红河八街区,道外,300
太古-崇俭小区,道外,1000
玛克威-滨海大厦,道外,1300
红旗大街道外段-红平小区,道外,1100
太平桥-黎华小区,道外,280
道外周边-梧桐郡,道外,800
太平桥-上和城,道外,2000
大新-泰富长安城(南区),道外,900
泰富长安城-红旗小区(二区),道外,1500
辽河路-大水晶街56-1号小区,道外,1350
承德广场-荟方里小区,道外,1200
玛克威-崇俭小区,道外,950
太古-和平小区(道外),道外,1000
南直路-沃华水岸(东区),道外,2900
太古-南极街小区,道外,1500
承德广场-新乐小区,道外,750
太平桥-中铁嘉园,道外,200
先锋路道外段-东棵阳光丽都,道外,6000
先锋路道外段-红旗小区(一区),道外,1100
辽河路-仁礼星座,道外,1400
玛克威-大方里小区,道外,1800
大方里-报达文化商住小区,道外,850
宏图街-红河七街区,道外,2300
宏伟路-中铁嘉园,道外,1500
先锋路道外段-滨江凤凰城(南区),道外,240
玛克威-丰光江景公寓,道外,450
承德广场-黎华小区,道外,1500
太平桥-好民居滨江新城(G区),道外,550
滨江-东方红小区,道外,1800
太古-嵩山小区,道外,600
辽河路-三育小区,道外,2300
承德广场-太古小区,道外,1100
太古-柏悦星城,道外,1600
南直路-橄榄城,道外,1500
南直路,道外,1550
太古-太古小区,道外,1600
太古-黑航住宅,道外,800
南直路-橄榄城,道外,1550
三棵树-水利小区,道外,1300
太古-轩辕花园,道外,1500
哈东站-南棵绿荫小区吉祥苑,道外,1500
辽河路-红旗小区(一区),道外,1600
三棵树-水利小区,道外,1300
长春街-宝宇天邑环球港,道外,3300
大方里-大方里小区,道外,1300
承德广场-大水晶街小区,道外,700
黎华小区-北棵小区(东区),道外,2000
哈东站-集良小区,道外,600
靖宇-东棵阳光丽都,道外,1500
先锋路道外段-黎华小区,道外,1350
太平桥-中财雅典城,道外,1500
南极市场-沃华水岸(西区),道外,3750
钱塘街-崇俭小区,道外,1100
港务局-辽河小区,道外,1800
太古-哈工程家属楼,道外,1300
辽河路-观澜宝邸,道外,1200
太平大街-红旗小区(二区),道外,580
靖宇-好民居滨江新城(E区),道外,1660
辽河路-上和城,道外,1600
太古-红旗小区(二区),道外,2000
太平桥-景阳世家,道外,1700
辽河路-红旗小区(二区),道外,650
景阳街-景阳世家,道外,1300
辽河路-大方里小区,道外,1500
景阳街-泰富长安城(南区),道外,1300
大方里-台胞小区,道外,1800
泰富长安城-报达文化商住小区,道外,3000
靖宇-麒麟华府,道外,150
宏图街,道外,1350
太古,道外,1700
太古-麒麟华府,道外,1700
玛克威-航运住宅小区,道外,900
承德广场-大水晶街小区,道外,800
靖宇-江畔方元三街区,道外,1650
哈东站-地铁家园东区,道外,1400
三棵树-三机小区(西区),道外,1300
红旗大街道外段-双龙绿色家园,道外,260
南直路-宏图小区,道外,1200
太古-好民居滨江新城(C区),道外,2000
南极市场-福宏名城,道外,1650
承德广场-三育小区,道外,1400
南直路-建兴小区,道外,1100
道外周边-景阳SOHO,道外,1500
道外周边-哈尔滨华南城,道外,1000
太平桥-黎华小区,道外,800
先锋路道外段-中铁嘉园,道外,2100
辽河路-红旗小区(一区),道外,1700
承德广场-红旗小区(一区),道外,900
辽河路-维也纳河畔新城(西区),道外,1500
太平桥-竹林小区,道外,1900
玛克威-轩辕花园,道外,700
太古-泰富长安城(南区),道外,1190
泰富长安城-宇轩花园(一期),道外,1500
南直路-东直小区,道外,1500
三棵树-兴业小区,道外,1200
玛克威-滨江凤凰城(南区),道外,1500
玛克威-大观园小区,道外,1100
靖宇-嵩山小区,道外,700
辽河路-大方里小区,道外,1800
大方里-中植方洲苑(南区),道外,1550
辽河路-南和街84号小区,道外,1100
承德广场-黎华小区,道外,1200
太平桥-南和街84号小区,道外,1650
承德广场-陶瓷小区,道外,1280
港务局,道外,1300
港务局-陶瓷小区,道外,1300
太古-崇俭小区,道外,850
哈东站-南棵绿荫小区成功苑,道外,1300
太平桥-新乐小区,道外,1100
哈东站-北棵小区(东区),道外,1400
哈东站-长江小区,道外,1250
玛克威-滨江凤凰城(一期),道外,1500
太平桥-如意雅居,道外,1600
大新-滨港水岸怡江湾,道外,1450
承德广场-景阳街一工具小区,道外,700
辽河路-红旗小区(一区),道外,900
哈东站-南棵绿荫小区(二期),道外,1330
三棵树-绿化小区,道外,2100
南极市场-南坎小区,道外,1500
太古-太古小区,道外,600
太古-太古新天地,道外,2350
太古-好民居滨江新城(C区),道外,2200
承德广场-保障华庭(二区),道外,700
大新-北环俊景,道外,1350
三棵树-地铁家园西区,道外,1150
玛克威-正阳北小区,道外,1500
南直路-和平小区(道外),道外,1800
太古-东莱祥泰花园,道外,1200
靖宇-滨江凤凰城(北区),道外,850
承德广场-丰光江景公寓,道外,2000
礼化街-永平小区,道外,1100
太平桥-福宏名城,道外,1600
南极市场-育英小区,道外,2600
太平桥-辽河小区,道外,1200
辽河路-橄榄城,道外,1500
南直路-红平小区,道外,2300
红旗大街道外段-橄榄城,道外,1300
南直路-大方里小区,道外,2500
大方里-永平小区,道外,1200
太平桥,道外,500
太平桥-永平小区,道外,500
太古-好民居滨江新城(C区),道外,2000
南直路-校园小区,道外,2000
南直路-昆仑小区,道外,1850
哈东站-北棵小区(东区),道外,1350
靖宇-塘瓷小区,道外,1000
宏伟路-市政小区,道外,950
宏图街-东铁花园,道外,1100
大方里-大方里小区,道外,750
长春街-宝宇天邑环球港,道外,4000
南直路-红河教师住宅小区,道外,800
南直路-大有坊小区,道外,1300
玛克威-道外南十四小区,道外,200
靖宇-鸿基名苑,道外,2100
承德广场-宝宇天邑澜山,道外,2300
太古-太古小区,道外,1100
南马路-景阳小区,道外,1200
宏伟路-红河六街区,道外,800
哈东站-桦树小区(C区),道外,1200
辽河路-红旗小区(二区),道外,650
太古-麒麟华府,道外,1700
太平桥-育英小区,道外,800
玛克威-滨江凤凰城(一期),道外,850
太古-江畔方元四街区,道外,2200
南直路-和平小区(道外),道外,1000
辽河路-辽河小区,道外,1400
三棵树-新江桥小区,道外,1200
大方里-大方里小区,道外,1000
玛克威-道外南十四小区,道外,200
港务局-陶瓷小区,道外,1100
承德广场-景阳街一工具小区,道外,850
玛克威-荟方里小区,道外,1100
宏伟路-红河七街区,道外,1100
太平桥-永平小区,道外,500
哈东站-地铁家园东区,道外,1150
玛克威-北十四道街49号小区,道外,1100
太平桥-上和城,道外,2100
辽河路-富达蓝山,道外,2500
三棵树-三机小区(西区),道外,1100
南直路-和平小区(道外),道外,800
南直路-宇轩花园(一期),道外,450
红旗大街道外段-红平小区,道外,1350
道外周边-景阳SOHO,道外,1700
太平桥-永平小区,道外,2500
南极市场-荣耀上城,道外,2000
南直路-体育小区,道外,1500
港务局-维也纳河畔新城(东区),道外,1500
玛克威-滨江凤凰城(南区),道外,1500
辽河路-红旗小区(二区),道外,1800
太平桥-永平小区,道外,200
靖宇-巨兴小区,道外,750
辽河路-红旗小区(二区),道外,900
宏伟路-红河七街区,道外,1700
玛克威-滨江凤凰城(一期),道外,1300
红旗大街道外段-红平小区,道外,2600
太古-南勋社区,道外,1350
太古-黑航住宅,道外,1200
辽河路-红旗小区(一区),道外,1600
太平桥-永平小区,道外,600
太平桥-华北小区,道外,750
宏伟路-进步小区,道外,1150
靖宇-钱塘小区,道外,850
南直路-宏图小区,道外,1350
北环商城-宝宇天邑澜湾,道外,3900
太平桥-永平小区,道外,750
南直路-红河教师住宅小区,道外,1600
宏图街-东铁花园,道外,550
玛克威-荟方里小区,道外,1300
宏伟路-宏伟路小区,道外,1500
哈东站-长江小区,道外,1250
哈东站-泰富长安城(三期),道外,1500
哈东站-南棵绿荫小区成功苑,道外,1200
哈东站-长江小区,道外,1100
承德广场-大水晶街小区,道外,1000
哈东站-南棵绿荫小区理想苑,道外,1400
宏伟路-宏伟路小区,道外,2800
辽河路-富达蓝山,道外,2000
南直路-柏悦星城,道外,2000
靖宇-鸿基名苑,道外,1400
太平桥-滨江逸品,道外,1400
南直路-康复小区,道外,800
港务局-陶瓷小区,道外,1200
三棵树-北棵小区(西区),道外,1500
大方里-大方里小区,道外,1000
玛克威-保障华庭小区,道外,1400
南极市场-福宏名城,道外,1500
太平桥-黎华小区,道外,280
大方里-大方里小区,道外,1500
辽河路-红旗小区(一区),道外,1500
太平桥-上和城,道外,1600
靖宇-鸿基名苑,道外,1300
宏伟路-海都华庭,道外,1500
宏伟路-红河七街区,道外,1500
太平桥-育英小区,道外,1700
太平桥-黎华小区,道外,1300
太古-世纪龙滨,道外,800
太古-好民居滨江新城(D区),道外,1300
太平桥-黎华小区,道外,650
宏图街-东铁花园,道外,1100
泰富长安城-泰富长安城(南区),道外,1550
大方里-大方里小区,道外,1500
大方里-大方里小区,道外,450
三棵树-天恒小区,道外,750
靖宇-地灵街110号小区,道外,1500
辽河路-红旗小区(二区),道外,1800
辽河路-红旗小区(二区),道外,1800
辽河路-嵩山小区,道外,1300
南直路-橄榄城,道外,1400
哈东站-南棵绿荫小区理想苑,道外,2000
辽河路-红旗小区(一区),道外,2800
南直路-橄榄城,道外,2500
玛克威-滨江凤凰城(南区),道外,1300
太古-太古新天地,道外,1850
南直路-和平小区(道外),道外,750
玛克威-滨江凤凰城(南区),道外,1600
和平小区-和平小区(南岗),道外,850
哈东站-北棵小区(东区),道外,1300
承德广场-南和街84号小区,道外,1400
玛克威-道外南十四小区,道外,1200
辽河路-红旗小区(一区),道外,1100
南马路-景阳小区,道外,1000
港务局-陶瓷小区,道外,1600
靖宇-正阳南小区,道外,1400
辽河路-富达蓝山,道外,2100
太古-江畔方元四街区,道外,1000
辽河路-红旗小区(二区),道外,1350
承德街-滨江街100号小区,道外,1550
玛克威-保障华庭小区,道外,1000
宏伟路-保障华庭小区,道外,1500
玛克威-百年新城,道外,1000
靖宇-长江小区,道外,2600
哈东站-德胜街小区,道外,1000
承德广场-德胜街小区,道外,800
承德广场-红平小区,道外,900
红旗大街道外段-华北小区,道外,1600
太平桥-南极国际尚金华府(三期),道外,900
南极市场-陶瓷小区,道外,2600
港务局-新乐小区,道外,1300
太平桥-桦树小区(C区),道外,800
哈东站,道外,1200
哈东站-桦树小区(C区),道外,1200
承德广场-南极街小区,道外,850
靖宇-江南明珠,道外,2500
玛克威-滨江凤凰城(一期),道外,900
太平大街-哈工程家属楼,道外,600
太古-黑航住宅,道外,700
宏伟路-宏伟嘉园,道外,300
